FORMATTED_ID	Series	SMILES	H3D Batch Number	Enzyme	MOD	IC50	Substrate 1	Substrate 1 Concentration	Substrate 2	Substrate 2 Concentration	RESULT_DATE	COMPLETED_DATE
H3D-002521	SFK52	CS(=O)(=O)c1ccc(cc1)-c1cnc2ccc(nn12)-c1cccc(c1)C(=O)N1CCC(O)CC1	H3D-002521-01	PvPI4KB		0.0000917	ATP	10	PI	110	2021/11/30	2021/11/30
H3D-002534	SFK52	CS(=O)(=O)c1ccc(cc1)-c1cnn2ccc(nc12)-c1cccc(c1)C(=O)N1CC(O)C1	H3D-002534-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2021/05/24	2021/05/27
H3D-002534	SFK52	CS(=O)(=O)c1ccc(cc1)-c1cnn2ccc(nc12)-c1cccc(c1)C(=O)N1CC(O)C1	H3D-002534-01	PvPI4KB		0.000597	ATP	10	PI	110	2021/05/24	2021/06/04
H3D-002573	SFK40	Nc1ncc(nc1-c1ccc(cc1)C(F)(F)F)-c1ccc(cc1)C(=O)N1CC(O)C1	H3D-002573-02	PvPI4KB	>	1	ATP	10	PI	110	2021/12/01	2021/12/07
H3D-002573	SFK40	Nc1ncc(nc1-c1ccc(cc1)C(F)(F)F)-c1ccc(cc1)C(=O)N1CC(O)C1	H3D-002573-02	PvPI4KB	>	1	ATP	10	PI	110	2021/12/01	2021/12/07
H3D-002573	SFK40	Nc1ncc(nc1-c1ccc(cc1)C(F)(F)F)-c1ccc(cc1)C(=O)N1CC(O)C1	H3D-002573-02	PvPI4KB	>	1	ATP	10	PI	110	2021/12/02	2021/12/07
H3D-002573	SFK40	Nc1ncc(nc1-c1ccc(cc1)C(F)(F)F)-c1ccc(cc1)C(=O)N1CC(O)C1	H3D-002573-02	PvPI4KB	>	1	ATP	10	PI	110	2021/12/03	2021/12/07
H3D-002573	SFK40	Nc1ncc(nc1-c1ccc(cc1)C(F)(F)F)-c1ccc(cc1)C(=O)N1CC(O)C1	H3D-002573-02	PvPI4KB		0.00301	ATP	10	PI	110	2021/12/10	2021/12/13
H3D-002610	SFK40	Nc1ncc(nc1-c1ccc(cc1)C(F)(F)F)-c1ccc(cc1)C(=O)O	H3D-002610-01	PvPI4KB		0.000812	ATP	10	PI	110	2020/11/25	2020/11/25
H3D-002610	SFK40	Nc1ncc(nc1-c1ccc(cc1)C(F)(F)F)-c1ccc(cc1)C(=O)O	H3D-002610-01	PvPI4KB		0.00126	ATP	100	PI	110	2020/11/25	2020/11/25
H3D-002610	SFK40	Nc1ncc(nc1-c1ccc(cc1)C(F)(F)F)-c1ccc(cc1)C(=O)O	H3D-002610-01	PvPI4KB		0.000346	ATP	10	PI	550	2022/01/31	2022/01/31
H3D-002610	SFK40	Nc1ncc(nc1-c1ccc(cc1)C(F)(F)F)-c1ccc(cc1)C(=O)O	H3D-002610-01	PvPI4KB		0.0018	ATP	10	PI	110	2020/11/12	2020/11/15
H3D-002610	SFK40	Nc1ncc(nc1-c1ccc(cc1)C(F)(F)F)-c1ccc(cc1)C(=O)O	H3D-002610-01	PvPI4KB		0.00251	ATP	10	PI	110	2021/05/02	2021/05/02
H3D-002610	SFK40	Nc1ncc(nc1-c1ccc(cc1)C(F)(F)F)-c1ccc(cc1)C(=O)O	H3D-002610-01	PvPI4KB		0.000471	ATP	10	PI	110	2021/12/09	2021/12/10
H3D-002610	SFK40	Nc1ncc(nc1-c1ccc(cc1)C(F)(F)F)-c1ccc(cc1)C(=O)O	H3D-002610-01	PvPI4KB		0.00145	ATP	10	PI	110	2021/12/10	2021/12/13
H3D-002613	SFK52	CS(=O)(=O)c1ccc(cc1)-c1cnn2ccc(cc12)-c1cccc(c1)S(=O)(=O)C1CC1	H3D-002613-02	PvPI4KB		0.000145	ATP	10	PI	110	2021/11/24	2021/11/25
H3D-002613	SFK52	CS(=O)(=O)c1ccc(cc1)-c1cnn2ccc(cc12)-c1cccc(c1)S(=O)(=O)C1CC1	H3D-002613-02	PvPI4KB		0.000125	ATP	10	PI	110	2021/11/24	2021/11/25
H3D-002626	SFK52	CS(=O)c1ccc(cc1)-c1cnn2ccc(cc12)-c1cccc(c1)S(=O)(=O)C1CC1	H3D-002626-01	PvPI4KB		0.000246	ATP	10	PI	110	2021/12/03	2021/12/07
H3D-002626	SFK52	CS(=O)c1ccc(cc1)-c1cnn2ccc(cc12)-c1cccc(c1)S(=O)(=O)C1CC1	H3D-002626-01	PvPI4KB		0.000593	ATP	10	PI	110	2021/12/06	2021/12/07
H3D-003270	Compound III	NS(=O)(=O)c1cccc(c1)-c1ccc2nccc(c2n1)-c1ccncc1	H3D-003270-01	PvPI4KB		0.00406	ATP	10	PI	110	2021/11/24	2021/11/25
H3D-003270	Compound III	NS(=O)(=O)c1cccc(c1)-c1ccc2nccc(c2n1)-c1ccncc1	H3D-003270-01	PvPI4KB		0.00475	ATP	10	PI	110	2021/11/24	2021/11/25
H3D-003545	Compound III	NS(=O)(=O)c1cccc(c1)-c1ccc2nccc(c2n1)-c1cn[nH]c1	H3D-003545-01	PvPI4KB		0.00539	ATP	10	PI	110	2021/07/05	2021/07/10
H3D-003545	Compound III	NS(=O)(=O)c1cccc(c1)-c1ccc2nccc(c2n1)-c1cn[nH]c1	H3D-003545-01	PvPI4KB		0.0107	ATP	10	PI	110	2021/07/08	2021/07/10
H3D-003545	Compound III	NS(=O)(=O)c1cccc(c1)-c1ccc2nccc(c2n1)-c1cn[nH]c1	H3D-003545-01	PvPI4KB		0.00382	ATP	10	PI	110	2021/12/01	2021/12/07
H3D-003545	Compound III	NS(=O)(=O)c1cccc(c1)-c1ccc2nccc(c2n1)-c1cn[nH]c1	H3D-003545-01	PvPI4KB		0.000274	ATP	10	PI	110	2021/12/02	2021/12/07
H3D-003545	Compound III	NS(=O)(=O)c1cccc(c1)-c1ccc2nccc(c2n1)-c1cn[nH]c1	H3D-003545-01	PvPI4KB		0.002	ATP	10	PI	110	2021/12/06	2021/12/07
H3D-003591	Compound III	OCCNS(=O)(=O)c1cccc(c1)-c1ccc2nccc(c2n1)-c1ccncc1	H3D-003591-01	PvPI4KB		0.000503	ATP	10	PI	110	2021/07/05	2021/07/10
H3D-003591	Compound III	OCCNS(=O)(=O)c1cccc(c1)-c1ccc2nccc(c2n1)-c1ccncc1	H3D-003591-01	PvPI4KB		0.000862	ATP	10	PI	110	2021/07/08	2021/07/10
H3D-003606	Compound III	NS(=O)(=O)c1cncc(c1)-c1ccc2nccc(c2n1)-c1cn[nH]c1	H3D-003606-01	PvPI4KB		0.0145	ATP	10	PI	110	2021/07/05	2021/07/10
H3D-003606	Compound III	NS(=O)(=O)c1cncc(c1)-c1ccc2nccc(c2n1)-c1cn[nH]c1	H3D-003606-01	PvPI4KB		0.0256	ATP	10	PI	110	2021/07/08	2021/07/10
H3D-003606	Compound III	NS(=O)(=O)c1cncc(c1)-c1ccc2nccc(c2n1)-c1cn[nH]c1	H3D-003606-01	PvPI4KB		0.0301	ATP	10	PI	110	2021/12/01	2021/12/07
H3D-003606	Compound III	NS(=O)(=O)c1cncc(c1)-c1ccc2nccc(c2n1)-c1cn[nH]c1	H3D-003606-01	PvPI4KB		0.0325	ATP	10	PI	110	2021/12/03	2021/12/07
H3D-003606	Compound III	NS(=O)(=O)c1cncc(c1)-c1ccc2nccc(c2n1)-c1cn[nH]c1	H3D-003606-01	PvPI4KB		0.0228	ATP	10	PI	110	2021/12/08	2021/12/09
H3D-003646	Compound III	O=S(=O)(NCc1ccccc1)c1cccc(c1)-c1ccc2nccc(c2n1)-c1ccncc1	H3D-003646-01	PvPI4KB		0.00109	ATP	10	PI	110	2021/07/05	2021/07/10
H3D-003646	Compound III	O=S(=O)(NCc1ccccc1)c1cccc(c1)-c1ccc2nccc(c2n1)-c1ccncc1	H3D-003646-01	PvPI4KB		0.00283	ATP	10	PI	110	2021/07/08	2021/07/10
H3D-003707	Compound III	O=S(=O)(NCCN1CCCC1)c1cccc(c1)-c1ccc2nccc(c2n1)-c1ccncc1	H3D-003707-01	PvPI4KB		0.00083	ATP	10	PI	110	2021/07/05	2021/07/10
H3D-003707	Compound III	O=S(=O)(NCCN1CCCC1)c1cccc(c1)-c1ccc2nccc(c2n1)-c1ccncc1	H3D-003707-01	PvPI4KB		0.00139	ATP	10	PI	110	2021/07/08	2021/07/10
H3D-003961	Compound III	NS(=O)(=O)c1cccc(c1)-c1ccc2nccc(c2n1)-c1ccnc(c1)C(F)(F)F	H3D-003961-03	PvPI4KB		0.0083	ATP	10	PI	110	2020/03/03	2021/11/08
H3D-003961	Compound III	NS(=O)(=O)c1cccc(c1)-c1ccc2nccc(c2n1)-c1ccnc(c1)C(F)(F)F	H3D-003961-03	PvPI4KB		0.0259	ATP	10	PI	110	2020/03/09	2021/11/08
H3D-003961	Compound III	NS(=O)(=O)c1cccc(c1)-c1ccc2nccc(c2n1)-c1ccnc(c1)C(F)(F)F	H3D-003961-02	PvPI4KB		0.00662	ATP	10	PI	110	2021/11/30	2021/11/30
H3D-003961	Compound III	NS(=O)(=O)c1cccc(c1)-c1ccc2nccc(c2n1)-c1ccnc(c1)C(F)(F)F	H3D-003961-02	PvPI4KB		0.00493	ATP	10	PI	110	2022/01/13	2022/01/17
H3D-004131	Compound III	FC(F)(F)c1cc(ccn1)-c1ccnc2ccc(nc12)-c1cccc(c1)S(=O)(=O)NCCN1CCCC1	H3D-004131-01	PvPI4KB		0.00138	ATP	10	PI	110	2021/11/30	2021/11/30
H3D-004131	Compound III	FC(F)(F)c1cc(ccn1)-c1ccnc2ccc(nc12)-c1cccc(c1)S(=O)(=O)NCCN1CCCC1	H3D-004131-01	PvPI4KB		0.000515	ATP	10	PI	110	2022/02/22	2022/02/22
H3D-004600	SFK52	CS(=O)c1ccc(cc1)-c1cnc2ccc(nn12)-c1cccc(c1)C(=O)N1CCNCC1	H3D-004600-01	PvPI4KB		0.00379	ATP	10	PI	110	2022/09/09	2022/09/09
H3D-004600	SFK52	CS(=O)c1ccc(cc1)-c1cnc2ccc(nn12)-c1cccc(c1)C(=O)N1CCNCC1	H3D-004600-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2022/11/29	2022/12/06
H3D-004754	Azabenzofuran	CN1C=C(C=CC1=O)c1cc2nccc(c2o1)-c1cccc(c1)S(=O)(=O)C	H3D-004754-01	PvPI4KB		0.049	ATP	100			2018/03/01	2021/11/08
H3D-004754	Azabenzofuran	CN1C=C(C=CC1=O)c1cc2nccc(c2o1)-c1cccc(c1)S(=O)(=O)C	H3D-004754-01	PvPI4KB		0.049	ATP	100			2018/03/01	2021/11/08
H3D-004772	Azabenzofuran	CS(=O)(=O)c1ccc(cc1)-c1cc2nccc(c2o1)-c1ccnc(c1)C(=O)N1CCNCC1	H3D-004772-01	PvPI4KB		0.078	ATP	100			2018/03/01	2021/11/08
H3D-004772	Azabenzofuran	CS(=O)(=O)c1ccc(cc1)-c1cc2nccc(c2o1)-c1ccnc(c1)C(=O)N1CCNCC1	H3D-004772-01	PvPI4KB		0.078	ATP	100			2018/03/01	2021/11/08
H3D-004786	Azabenzofuran	Cn1cc(cn1)-c1cc2nccc(c2o1)-c1cccc(c1)S(=O)(=O)N1CCNCC1	H3D-004786-01	PvPI4KB		0.056	ATP	100			2018/03/01	2021/11/08
H3D-004786	Azabenzofuran	Cn1cc(cn1)-c1cc2nccc(c2o1)-c1cccc(c1)S(=O)(=O)N1CCNCC1	H3D-004786-01	PvPI4KB		0.056	ATP	100			2018/03/01	2021/11/08
H3D-005021	MLN0128	Cn1cc(cn1)-c1cc2nccc(c2o1)-c1cccc(c1)S(=O)(=O)N1CCNCC1	H3D-005021-01	PvPI4KB		0.00533	ATP	500	PI	550	2022/01/31	2022/01/31
H3D-005021	MLN0128	Cn1cc(cn1)-c1cc2nccc(c2o1)-c1cccc(c1)S(=O)(=O)N1CCNCC1	H3D-005021-01	PvPI4KB		0.00636	ATP	10	PI	110	2021/04/19	2021/04/19
H3D-005021	Pyrazolopyrimidine	CC(C)n1nc(c2c(ncnc12)N)-c1ccc2oc(nc2c1)N	H3D-005021-01	PvPI4KB		0.006	ATP	10	PI	110	2018/10/25	2021/11/08
H3D-005021	Pyrazolopyrimidine	CC(C)n1nc(c2c(ncnc12)N)-c1ccc2oc(nc2c1)N	H3D-005021-01	PvPI4KB		0.007	ATP	10	PI	110	2018/10/31	2021/11/08
H3D-005021	Pyrazolopyrimidine	CC(C)n1nc(c2c(ncnc12)N)-c1ccc2oc(nc2c1)N	H3D-005021-01	PvPI4KB		0.004	ATP	10	PI	110	2020/02/04	2021/11/08
H3D-005021	Pyrazolopyrimidine	CC(C)n1nc(c2c(ncnc12)N)-c1ccc2oc(nc2c1)N	H3D-005021-01	PvPI4KB		0.00189	ATP	10	PI	550	2020/11/17	2020/11/17
H3D-005021	Pyrazolopyrimidine	CC(C)n1nc(c2c(ncnc12)N)-c1ccc2oc(nc2c1)N	H3D-005021-01	PvPI4KB		0.0056	ATP	500	PI	550	2020/11/17	2020/11/17
H3D-005021	Pyrazolopyrimidine	CC(C)n1nc(c2c(ncnc12)N)-c1ccc2oc(nc2c1)N	H3D-005021-01	PvPI4KB		0.00125	ATP	10	PI	550	2022/01/31	2022/01/31
H3D-005021	Pyrazolopyrimidine	CC(C)n1nc(c2c(ncnc12)N)-c1ccc2oc(nc2c1)N	H3D-005021-02	PvPI4KB		0.000566	ATP	10	PI	110	2021/05/24	2021/05/27
H3D-005021	Pyrazolopyrimidine	CC(C)n1nc(c2c(ncnc12)N)-c1ccc2oc(nc2c1)N	H3D-005021-02	PvPI4KB	<	0.000508	ATP	10	PI	110	2021/05/24	2021/06/04
H3D-005021	Pyrazolopyrimidine	CC(C)n1nc(c2c(ncnc12)N)-c1ccc2oc(nc2c1)N	H3D-005021-01	PvPI4KB		0.00111	ATP	10	PI	110	2021/11/24	2021/11/25
H3D-005021	Pyrazolopyrimidine	CC(C)n1nc(c2c(ncnc12)N)-c1ccc2oc(nc2c1)N	H3D-005021-01	PvPI4KB		0.000857	ATP	10	PI	110	2021/11/24	2021/11/25
H3D-005021	Pyrazolopyrimidine	CC(C)n1nc(c2c(ncnc12)N)-c1ccc2oc(nc2c1)N	H3D-005021-01	PvPI4KB		0.00346	ATP	10	PI	110	2023/07/31	2023/07/31
H3D-005021	Pyrazolopyrimidine	CC(C)n1nc(c2c(ncnc12)N)-c1ccc2oc(nc2c1)N	H3D-005021-01	PvPI4KB		0.0044	ATP	10	PI	110	2023/08/01	2023/08/01
H3D-005021	Pyrazolopyrimidine	CC(C)n1nc(c2c(ncnc12)N)-c1ccc2oc(nc2c1)N	H3D-005021-01	PvPI4KB		0.00307	ATP	10	PI	110	2023/08/03	2023/08/14
H3D-005892	Pyrazolopyrimidine	COc1ccc(cc1)Cn1nc(c2c(ncnc12)N)-c1ccc2oc(nc2c1)N	H3D-005892-01	PvPI4KB		0.0248	ATP	10	PI	110	2021/03/10	2021/04/19
H3D-005892	Pyrazolopyrimidine	COc1ccc(cc1)Cn1nc(c2c(ncnc12)N)-c1ccc2oc(nc2c1)N	H3D-005892-01	PvPI4KB		0.00665	ATP	10	PI	110	2021/04/18	2021/04/19
H3D-005892	Pyrazolopyrimidine	COc1ccc(cc1)Cn1nc(c2c(ncnc12)N)-c1ccc2oc(nc2c1)N	H3D-005892-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2022/05/30	2022/06/05
H3D-005892	Pyrazolopyrimidine	COc1ccc(cc1)Cn1nc(c2c(ncnc12)N)-c1ccc2oc(nc2c1)N	H3D-005892-01	PvPI4KB		0.00409	ATP	10	PI	110	2022/05/30	2022/06/05
H3D-005893	Pyrazolopyrimidine	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1ccc(cc1)Cl	H3D-005893-01	PvPI4KB		0.0062	ATP	10	PI	110	2020/03/14	2021/11/08
H3D-005893	Pyrazolopyrimidine	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1ccc(cc1)Cl	H3D-005893-01	PvPI4KB		0.0067	ATP	10	PI	110	2020/03/15	2021/11/08
H3D-005894	Pyrazolopyrimidine	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1cccc(c1)Cl	H3D-005894-01	PvPI4KB		0.019	ATP	10	PI	110	2020/03/23	2021/11/08
H3D-005894	Pyrazolopyrimidine	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1cccc(c1)Cl	H3D-005894-01	PvPI4KB		0.017	ATP	10	PI	110	2020/03/24	2021/11/08
H3D-005895	Pyrazolopyrimidine	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1ccc(cc1)C(F)(F)F	H3D-005895-01	PvPI4KB		0.705	ATP	10	PI	110	2023/04/06	2023/04/26
H3D-005895	Pyrazolopyrimidine	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1ccc(cc1)C(F)(F)F	H3D-005895-01	PvPI4KB		0.624	ATP	10	PI	110	2023/04/06	2023/04/18
H3D-005896	Pyrazolopyrimidine	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1ccc(cc1)F	H3D-005896-01	PvPI4KB		0.0066	ATP	10	PI	110	2020/03/23	2021/11/08
H3D-005896	Pyrazolopyrimidine	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1ccc(cc1)F	H3D-005896-01	PvPI4KB		0.0058	ATP	10	PI	110	2020/03/24	2021/11/08
H3D-005929	Pyrazolopyrimidine	Cc1cccc(c1)Cn1nc(c2c(ncnc12)N)-c1ccc2oc(nc2c1)N	H3D-005929-01	PvPI4KB		0.00494	ATP	10	PI	110	2021/03/10	2021/04/19
H3D-005929	Pyrazolopyrimidine	Cc1cccc(c1)Cn1nc(c2c(ncnc12)N)-c1ccc2oc(nc2c1)N	H3D-005929-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2022/05/30	2022/06/05
H3D-005929	Pyrazolopyrimidine	Cc1cccc(c1)Cn1nc(c2c(ncnc12)N)-c1ccc2oc(nc2c1)N	H3D-005929-01	PvPI4KB		0.0233	ATP	10	PI	110	2022/05/30	2022/06/05
H3D-005929	Pyrazolopyrimidine	Cc1cccc(c1)Cn1nc(c2c(ncnc12)N)-c1ccc2oc(nc2c1)N	H3D-005929-01	PvPI4KB		0.00592	ATP	10	PI	110	2022/06/02	2022/06/02
H3D-005993	Pyrazolopyrimidine	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1cccc(c1)C(F)(F)F	H3D-005993-01	PvPI4KB		0.0138	ATP	10	PI	110	2023/04/06	2023/04/18
H3D-005993	Pyrazolopyrimidine	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1cccc(c1)C(F)(F)F	H3D-005993-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2023/05/05	2023/05/05
H3D-005993	Pyrazolopyrimidine	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1cccc(c1)C(F)(F)F	H3D-005993-01	PvPI4KB		0.00309	ATP	10	PI	110	2023/05/09	2023/05/09
H3D-005994	Pyrazolopyrimidine	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1ccccc1	H3D-005994-01	PvPI4KB		0.0145	ATP	10	PI	110	2023/04/06	2023/04/26
H3D-005994	Pyrazolopyrimidine	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1ccccc1	H3D-005994-01	PvPI4KB		0.0229	ATP	10	PI	110	2023/04/06	2023/04/18
H3D-006013	Pyrazolopyrimidine	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1ccncc1	H3D-006013-01	PvPI4KB		0.0102	ATP	10	PI	110	2021/03/23	2021/03/23
H3D-006013	Pyrazolopyrimidine	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1ccncc1	H3D-006013-01	PvPI4KB		0.0166	ATP	10	PI	110	2021/03/23	2021/03/23
H3D-006013	Pyrazolopyrimidine	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1ccncc1	H3D-006013-01	PvPI4KB		0.0138	ATP	10	PI	110	2023/04/06	2023/04/26
H3D-006013	Pyrazolopyrimidine	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1ccncc1	H3D-006013-01	PvPI4KB		0.0181	ATP	10	PI	110	2023/04/06	2023/04/18
H3D-006014	Pyrazolopyrimidine	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1cccnc1	H3D-006014-01	PvPI4KB		0.00505	ATP	10	PI	110	2021/03/23	2021/03/23
H3D-006014	Pyrazolopyrimidine	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1cccnc1	H3D-006014-01	PvPI4KB		0.00963	ATP	10	PI	110	2021/03/23	2021/03/23
H3D-006015	Pyrazolopyrimidine	NC(=O)c1ccc(cc1)Cn1nc(c2c(ncnc12)N)-c1ccc2oc(nc2c1)N	H3D-006015-01	PvPI4KB		0.0097	ATP	10	PI	110	2020/03/15	2021/11/08
H3D-006015	Pyrazolopyrimidine	NC(=O)c1ccc(cc1)Cn1nc(c2c(ncnc12)N)-c1ccc2oc(nc2c1)N	H3D-006015-01	PvPI4KB		0.0142	ATP	10	PI	110	2021/04/21	2021/04/29
H3D-006029	Pyrazolopyrimidine	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1cccc(c1)F	H3D-006029-01	PvPI4KB		0.0288	ATP	10	PI	110	2023/04/06	2023/04/26
H3D-006029	Pyrazolopyrimidine	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1cccc(c1)F	H3D-006029-01	PvPI4KB		0.227	ATP	10	PI	110	2023/04/06	2023/04/18
H3D-006029	Pyrazolopyrimidine	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1cccc(c1)F	H3D-006029-01	PvPI4KB		0.0172	ATP	10	PI	110	2023/05/05	2023/05/05
H3D-006056	Azabenzofuran	CC(C)(O)c1cc(ccn1)-c1ccnc2cc(oc12)-c1ccc(cc1)S(=O)(=O)C	H3D-006056-02	PvPI4KB		0.074	ATP	100			2019/03/12	2021/11/08
H3D-006056	Azabenzofuran	CC(C)(O)c1cc(ccn1)-c1ccnc2cc(oc12)-c1ccc(cc1)S(=O)(=O)C	H3D-006056-02	PvPI4KB		0.074	ATP	100			2019/03/12	2021/11/08
H3D-006056	Azabenzofuran	CC(C)(O)c1cc(ccn1)-c1ccnc2cc(oc12)-c1ccc(cc1)S(=O)(=O)C	H3D-006056-01	PvPI4KB		0.00118	ATP	10	PI	110	2020/11/25	2020/11/25
H3D-006056	Azabenzofuran	CC(C)(O)c1cc(ccn1)-c1ccnc2cc(oc12)-c1ccc(cc1)S(=O)(=O)C	H3D-006056-01	PvPI4KB		0.00109	ATP	100	PI	110	2020/11/25	2020/11/25
H3D-006056	Azabenzofuran	CC(C)(O)c1cc(ccn1)-c1ccnc2cc(oc12)-c1ccc(cc1)S(=O)(=O)C	H3D-006056-01	PvPI4KB		0.000159	ATP	100	PI	110	2022/01/31	2022/01/31
H3D-006056	Azabenzofuran	CC(C)(O)c1cc(ccn1)-c1ccnc2cc(oc12)-c1ccc(cc1)S(=O)(=O)C	H3D-006056-03	PvPI4KB		0.000704	ATP	10	PI	110	2020/11/15	2020/11/15
H3D-006056	Azabenzofuran	CC(C)(O)c1cc(ccn1)-c1ccnc2cc(oc12)-c1ccc(cc1)S(=O)(=O)C	H3D-006056-03	PvPI4KB		0.000932	ATP	10	PI	110	2020/11/15	2020/11/15
H3D-006056	Azabenzofuran	CC(C)(O)c1cc(ccn1)-c1ccnc2cc(oc12)-c1ccc(cc1)S(=O)(=O)C	H3D-006056-03	PvPI4KB		0.000136	ATP	10	PI	110	2020/11/15	2020/11/15
H3D-006104	Azabenzofuran	CS(=O)(=O)c1ccc(cc1)-c1cc2nccc(c2o1)-c1cccc(c1)C(=O)N1CCOCC1	H3D-006104-01	PvPI4KB		0.046	ATP	100			2019/03/12	2021/11/08
H3D-006104	Azabenzofuran	CS(=O)(=O)c1ccc(cc1)-c1cc2nccc(c2o1)-c1cccc(c1)C(=O)N1CCOCC1	H3D-006104-01	PvPI4KB		0.046	ATP	100			2019/03/12	2021/11/08
H3D-006123	Azabenzofuran	C[C@@H]1CN(C[C@H](C)O1)C(=O)c1cccc(c1)-c1ccnc2cc(oc12)-c1ccc(cc1)S(=O)C	H3D-006123-01	PvPI4KB		0.2	ATP	100			2019/03/12	2021/11/08
H3D-006123	Azabenzofuran	C[C@@H]1CN(C[C@H](C)O1)C(=O)c1cccc(c1)-c1ccnc2cc(oc12)-c1ccc(cc1)S(=O)C	H3D-006123-01	PvPI4KB		0.2	ATP	100			2019/03/12	2021/11/08
H3D-006637	Azabenzofuran	CC(=C)C(=O)Nc1cccc(c1)-c1cc2nccc(c2o1)-c1cccc(c1)S(=O)(=O)C1CC1	H3D-006637-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2022/02/10	2022/02/14
H3D-006637	Azabenzofuran	CC(=C)C(=O)Nc1cccc(c1)-c1cc2nccc(c2o1)-c1cccc(c1)S(=O)(=O)C1CC1	H3D-006637-01	PvPI4KB		0.000443	ATP	10	PI	110	2022/02/10	2022/02/14
H3D-006666	Azabenzofuran	C=CC(=O)Nc1cccc(c1)-c1cc2nccc(c2o1)-c1cccc(c1)C(=O)N1CCOCC1	H3D-006666-04	PvPI4KB		0.0674	ATP	10	PI	110	2022/09/09	2022/09/09
H3D-006666	Azabenzofuran	C=CC(=O)Nc1cccc(c1)-c1cc2nccc(c2o1)-c1cccc(c1)C(=O)N1CCOCC1	H3D-006666-04	PvPI4KB		0.0634	ATP	10	PI	110	2022/09/20	2022/09/29
H3D-006666	Azabenzofuran	C=CC(=O)Nc1cccc(c1)-c1cc2nccc(c2o1)-c1cccc(c1)C(=O)N1CCOCC1	H3D-006666-03	PvPI4KB		0.0714	ATP	10	PI	110	2022/10/20	2022/11/01
H3D-006666	Azabenzofuran	C=CC(=O)Nc1cccc(c1)-c1cc2nccc(c2o1)-c1cccc(c1)C(=O)N1CCOCC1	H3D-006666-04	PvPI4KB		0.135	ATP	10	PI	110	2022/10/20	2022/11/01
H3D-006666	Azabenzofuran	C=CC(=O)Nc1cccc(c1)-c1cc2nccc(c2o1)-c1cccc(c1)C(=O)N1CCOCC1	H3D-006666-03	PvPI4KB		0.0438	ATP	10	PI	110	2022/10/24	2022/11/01
H3D-006666	Azabenzofuran	C=CC(=O)Nc1cccc(c1)-c1cc2nccc(c2o1)-c1cccc(c1)C(=O)N1CCOCC1	H3D-006666-04	PvPI4KB		0.103	ATP	10	PI	110	2022/10/24	2022/11/01
H3D-006722	Pyrazolopyrimidine	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1ccccc1F	H3D-006722-01	PvPI4KB		0.0348	ATP	10	PI	110	2021/03/10	2021/04/19
H3D-006722	Pyrazolopyrimidine	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1ccccc1F	H3D-006722-01	PvPI4KB		0.0184	ATP	10	PI	110	2021/04/18	2021/04/19
H3D-006724	Pyrazolopyrimidine	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1ccc(nc1)C(F)(F)F	H3D-006724-01	PvPI4KB		0.356	ATP	10	PI	110	2023/04/06	2023/04/26
H3D-006724	Pyrazolopyrimidine	Nc1nc2cc(ccc2o1)-c1nn(c2ncnc(c12)N)Cc1ccc(nc1)C(F)(F)F	H3D-006724-01	PvPI4KB		1.27	ATP	10	PI	110	2023/04/06	2023/04/18
